specobjID,plate,mjd,fiberID,z
7526721798924425216,6685,56412,294,2.236147
8330712751283656704,7399,57162,652,2.043163
8330714675429005312,7399,57162,659,2.025611
7526679467726755840,6685,56412,140,2.765448
8330756181992953856,7399,57162,810,2.05802
8330755632237139968,7399,57162,808,2.365935
7526659126761641984,6685,56412,66,2.049652
8334062407552096256,7402,56810,550,2.351225
8334073952424187904,7402,56810,592,2.260992
8334073127790467072,7402,56810,589,2.222457
7518945777630337024,6678,56401,677,2.987939
7518957047624521728,6678,56401,718,2.658097
5482167274034190336,4869,55896,584,2.347076
5482234344243484672,4869,55896,828,2.194706
5482255509842319360,4869,55896,905,2.535758
5482266230080690176,4869,55896,944,2.351187
5971864464764721152,5304,55925,332,2.252035
5971851820381001728,5304,55925,286,2.809983
5971822133567051776,5304,55925,178,2.626757
5483312415847503872,4870,55923,654,2.206296
5971810038939146240,5304,55925,134,2.79118
5977506058993948672,5309,55929,376,2.083919
1465946464076195840,1302,52763,90,2.083769
5977453832191629312,5309,55929,186,2.596215
5977430742447446016,5309,55929,102,2.041848
5977421946354423808,5309,55929,70,2.466972
5977420846842796032,5309,55929,66,2.452155
5983166894995429376,5314,55952,490,2.756457
5977403254656751616,5309,55929,2,2.678942
5983168269384964096,5314,55952,495,2.390971
5983119890873341952,5314,55952,319,2.232639
5983118516483807232,5314,55952,314,2.314213
5983093227716368384,5314,55952,222,2.745569
5450563461544433664,4841,55895,298,2.387106
5361752608716642304,4762,55888,790,2.196135
5478676324599224320,4866,55895,172,2.608515
5478645538273646592,4866,55895,60,2.231262
5966215174054762496,5299,55927,260,2.578399
5971802342357751808,5304,55925,106,2.530435
5971779252613568512,5304,55925,22,2.634761
2792396210567145472,2480,53851,598,2.579271
6025880728029648896,5352,56269,234,2.444519
6025868908279650304,5352,56269,191,2.753339
6025859837308721152,5352,56269,158,2.381546
6025836197808723968,5352,56269,72,2.186724
6032709240749316096,5358,56016,500,2.274614
6032720235865593856,5358,56016,540,2.384072
6025821904157562880,5352,56269,20,2.230872
6032742226098149376,5358,56016,620,2.150914
6032751022191171584,5358,56016,652,2.410589
6032647668098160640,5358,56016,276,2.556584
6032795002656282624,5358,56016,812,2.026217
6032817542644652032,5358,56016,894,2.686725
6032839532877207552,5358,56016,974,2.94688
6629365273295345664,5888,56041,242,2.532347
6037292005230663680,5362,56017,788,2.197511
6037304099858569216,5362,56017,832,2.318345
6037301900835313664,5362,56017,824,2.395369
6037323891067869184,5362,56017,904,2.244455
6037334336428333056,5362,56017,942,2.48897
6630516461919295488,5889,56038,334,2.349181
6630506841192552448,5889,56038,299,2.844481
6630474130721626112,5889,56038,180,2.106223
6630460936582092800,5889,56038,132,2.191546
6630452140489070592,5889,56038,100,2.613722
6630441145372792832,5889,56038,60,2.513178
6631679195448891392,5890,56037,468,2.46145
6631668750088427520,5890,56037,430,2.142122
6631667650576799744,5890,56037,426,2.161515
6631637139129128960,5890,56037,315,2.595446
2813760826459056128,2499,54176,498,2.082143
6631602779390760960,5890,56037,190,2.234552
6968258399764240384,6189,56237,232,2.384795
6968236959287498752,6189,56237,154,2.21302
6975086916443330560,6195,56220,498,2.726086
6968213319787501568,6189,56237,68,2.20075
6975079219861936128,6195,56220,470,2.873605
6968205623206107136,6189,56237,40,2.649168
6975064926210775040,6195,56220,418,2.560742
6975040187199150080,6195,56220,328,2.971048
6975029192082872320,6195,56220,288,2.709812
5111790184594429952,4540,55863,744,2.545115
6368221364399396864,5656,55940,478,2.755945
12738635921836234752,11314,58436,743,2.025992
5111800629954893824,4540,55863,782,2.376964
5111811625071171584,4540,55863,822,2.349519
6974952776024741888,6195,56220,10,2.221225
6981790638267455488,6201,56186,310,2.995123
6981756553406994432,6201,56186,186,2.26254
6368120759085455360,5656,55940,112,2.423861
6981711473430255616,6201,56186,22,2.370472
5114052979021076480,4542,55833,784,2.16934
6986318427167414272,6205,56187,398,2.182374
5114075519009445888,4542,55833,866,2.256412
6986291764010440704,6205,56187,301,2.489771
12438044286007924736,11047,58424,829,2.239707
6933516031383328768,6158,56239,816,2.903136
13009931345287469056,11555,58452,574,2.392658
6933513282604259328,6158,56239,806,2.206116
6933514931871700992,6158,56239,812,2.585405
6933535822592628736,6158,56239,888,2.425899
13009943989671188480,11555,58452,620,2.112899
6933534173325187072,6158,56239,882,2.826363
6933535272836814848,6158,56239,886,2.31237
6933546817708906496,6158,56239,928,2.363286
6933550116243789824,6158,56239,940,2.713717
6933561111360067584,6158,56239,980,2.403496
6933558912336812032,6158,56239,972,2.893831
6934562216277727232,6159,56214,526,2.970901
6934572661638191104,6159,56214,564,2.46421
13010031675723503616,11555,58452,939,2.43172
13010039922060711936,11555,58452,969,2.827632
6934606746498652160,6159,56214,688,2.263902
6934616367225395200,6159,56214,723,2.035531
6934617191859116032,6159,56214,726,2.195498
13010047068886292480,11555,58452,995,2.921968
6934627362341672960,6159,56214,763,2.712519
13009779062927022080,11555,58452,20,2.007784
6934629836242835456,6159,56214,772,2.592256
12999771858450798592,11546,58488,478,2.166993
6934638632335857664,6159,56214,804,2.353199
12999808417212422144,11546,58488,611,2.161772
6934672167440504832,6159,56214,926,2.38128
6925509937901885440,6151,56265,362,2.27858
6934674916219574272,6159,56214,936,2.622619
12999749593340336128,11546,58488,397,2.278832
6925509663023978496,6151,56265,361,2.938906
6925466507192588288,6151,56265,204,2.499586
12999662182165927936,11546,58488,79,2.038973
6960485951278962688,6182,56190,628,2.206579
6631590959640762368,5890,56037,147,2.665904
6631567595018672128,5890,56037,62,2.412229
6632769910933313536,5891,56034,340,2.862858
6632888658189113344,5891,56034,772,2.410662
6633940341077858304,5892,56035,502,2.523557
6620391059406215168,5880,56042,362,2.135771
6632934837677479936,5891,56034,940,2.398663
6633958483019716608,5892,56035,568,2.022016
6633968378624366592,5892,56035,604,2.572382
6633980473252272128,5892,56035,648,2.342474
6634033799566219264,5892,56035,842,2.877238
6634038747368544256,5892,56035,860,2.742495
6621522456804087808,5881,56038,382,2.672428
6610300841181337600,5871,56041,518,2.544491
6621500466571532288,5881,56038,302,2.859046
6610305788983662592,5871,56041,536,2.695989
6621482874385487872,5881,56038,238,2.310675
6621430097827354624,5881,56038,46,2.688138
6610412441611556864,5871,56041,924,2.592115
6610416839658067968,5871,56041,940,2.563227
6583275944815122432,5847,56037,506,2.255456
6610428384530159616,5871,56041,982,2.054193
6583347413070927872,5847,56037,766,2.130527
6583357858431391744,5847,56037,804,2.137065
6583380948175575040,5847,56037,888,2.274269
6006936138388101120,5335,56013,946,2.427394
5004864328161318912,4445,55869,870,2.865325
5004862129138063360,4445,55869,862,2.339275
11522719543035451392,10234,58153,945,2.258189
5000191947845163008,4441,55532,256,2.288731
11525900155313477632,10237,58154,228,2.052491
5000140270798657536,4441,55532,68,2.245057
11525864421185574912,10237,58154,98,2.062204
11525855075336738816,10237,58154,64,2.420437
11528234968053733376,10239,58142,530,2.190025
11528233318786291712,10239,58142,524,2.225756
11528247887315359744,10239,58142,577,2.06144
11525847103877437440,10237,58154,35,2.371524
5181538800539817984,4602,55644,536,2.668583
11528255309018847232,10239,58142,604,2.342112
11528295441193261056,10239,58142,750,2.384532
5189299713548244992,4609,56251,98,2.915462
11528295716071168000,10239,58142,751,2.431418
11528296540704888832,10239,58142,754,2.935431
11528315782158374912,10239,58142,824,2.38193
9975595345542141952,8860,57458,444,2.18223
11528326227518838784,10239,58142,862,2.318569
9975567857751447552,8860,57458,344,2.274819
9975567033117726720,8860,57458,341,2.276706
9975567307995633664,8860,57458,342,2.224187
9975545317763078144,8860,57458,262,2.154585
9975536796547962880,8860,57458,231,2.322365
9975538170937497600,8860,57458,236,2.044003
9975527725577033728,8860,57458,198,2.061128
9975517005338662912,8860,57458,159,2.429079
5188200197256402944,4608,55973,194,2.615155
9975709694751430656,8860,57458,860,2.030638
1053887713041737728,936,52705,165,2.290209
9975720140111894528,8860,57458,898,2.266635
5028459297736251392,4466,55857,692,2.544822
5028476340166481920,4466,55857,754,2.148893
5028477164800202752,4466,55857,757,2.412911
5028486235771131904,4466,55857,790,2.266467
12513369628821706752,11114,58437,429,2.529588
6633821044066244608,5892,56035,68,2.330947
6633808399682525184,5892,56035,22,2.259785
6060957893439805440,5383,56013,868,2.040223
6060958443195619328,5383,56013,870,2.080938
6610269505099945984,5871,56041,404,2.551519
6610258509983668224,5871,56041,364,2.202443
6610231022192973824,5871,56041,264,2.209282
6610197487088326656,5871,56041,142,2.273478
6610175496855771136,5871,56041,62,2.282552
6583273745791866880,5847,56037,498,2.430972
6583263025553496064,5847,56037,459,2.246522
6583262475797682176,5847,56037,457,2.103511
6583236912152336384,5847,56037,364,2.284738
6583227566303500288,5847,56037,330,2.177548
6583214647041873920,5847,56037,283,2.240317
6583193481443039232,5847,56037,206,2.255632
6118166033524348928,5434,56033,94,2.021965
10781711373228595200,9576,57864,341,2.930639
6006948782771820544,5335,56013,992,2.513546
6006950432039262208,5335,56013,998,2.759898
6012461184284121088,5340,56011,566,2.255327
6012473278912026624,5340,56011,610,2.156358
6012505714505046016,5340,56011,728,2.980133
6012530453516670976,5340,56011,818,2.731828
6012537600342251520,5340,56011,844,2.349423
6012554917650388992,5340,56011,907,2.59038
6018079138929465344,5345,56010,524,2.579193
6018099754772486144,5345,56010,599,2.681934
5834542066504587264,5182,56341,468,2.468973
10820126389937920000,9610,58137,830,2.382505
5834542616260401152,5182,56341,470,2.791714
12002325145933076480,10660,58466,844,2.002395
11751119993659742208,10437,58135,373,2.441536
5834604738667370496,5182,56341,696,2.334861
5834605563301091328,5182,56341,699,2.820373
11751122467560904704,10437,58135,382,2.054935
12003380397268555776,10661,58171,587,2.338331
12003412008227854336,10661,58171,702,2.126094
12010098413180049408,10667,58163,451,2.518451
12008875211141437440,10666,58440,97,2.655962
12010098688057956352,10667,58163,452,2.403595
6508985247694346240,5781,56337,574,2.206337
12010101711714932736,10667,58163,463,2.114732
12010086043674236928,10667,58163,406,2.146789
12010081095871911936,10667,58163,388,2.360964
12010059380517263360,10667,58163,309,2.026697
6509034175961782272,5781,56337,752,2.901683
12010048110523078656,10667,58163,268,2.012019
12010018148831221760,10667,58163,159,2.164361
6540445574168336384,5809,56353,338,2.875674
6540432929784616960,5809,56353,292,2.692616
576614717351553024,512,51992,560,2.933707
577722475266205696,513,51989,494,2.623593
569865915483580416,506,52022,584,2.119215
570937669996013568,507,52353,387,2.08674
572100128882583552,508,52366,520,2.533844
12808318295779596288,11376,58430,294,2.038484
12808275414826113024,11376,58430,138,2.117615
12808257272884254720,11376,58430,72,2.584552
12808255073860999168,11376,58430,64,2.987231
6538206968091531264,5807,56329,386,2.664223
6533814418182264832,5803,56272,790,2.128558
6538185527614789632,5807,56329,308,2.276597
12808239680698210304,11376,58430,8,2.079749
6538151992510142464,5807,56329,186,2.249179
11742113344328587264,10429,58145,375,2.001611
6538145945196189696,5807,56329,164,2.768537
12809581634707019776,11377,58434,794,2.695751
12809590980555855872,11377,58434,828,2.894021
6538126153986889728,5807,56329,92,2.920061
11742050122409990144,10429,58145,145,2.015106
3329309469803913216,2957,54807,85,2.106458
6537081067865921536,5806,56310,386,2.156554
8861049538108217344,7870,57016,790,2.631237
4754893651108452352,4223,55451,794,2.359397
4754882655992174592,4223,55451,754,2.10802
4754894750620080128,4223,55451,798,2.778269
8846301793040488448,7857,57278,386,2.683656
8846291072802117632,7857,57278,347,2.173945
4754904371346823168,4223,55451,833,2.255152
4754915641341007872,4223,55451,874,2.222589
8861095717596583936,7870,57016,958,2.402565
1220607758760437760,1084,52591,481,2.010752
4754936532061935616,4223,55451,950,2.2968
8863221902619203584,7872,57279,501,2.932231
4754938181329377280,4223,55451,956,2.932122
4754938731085191168,4223,55451,958,2.186849
8846230874540496896,7857,57278,128,2.228561
8818282657077286912,7832,56904,853,2.342307
8818282931955193856,7832,56904,854,2.297649
8818315917304027136,7832,56904,974,2.188881
10485604643232831488,9313,57727,359,2.105449
4891121494300841984,4344,55557,772,2.77042
8814820571634489344,7829,57011,546,2.471531
8818321689740072960,7832,56904,995,2.094203
8818321964617979904,7832,56904,996,2.120879
8814832116506580992,7829,57011,588,2.053145
8814842561867044864,7829,57011,626,2.001692
10485731361947932672,9313,57727,820,2.399488
8814852182593787904,7829,57011,661,2.266098
8814864552099600384,7829,57011,706,2.171844
8814854381617043456,7829,57011,669,2.796177
8814863177710065664,7829,57011,701,2.25554
8814864826977507328,7829,57011,707,2.230382
4891164925010139136,4344,55557,930,2.817596
4889928249021585408,4343,55540,527,2.214795
8814887092087969792,7829,57011,788,2.356009
8814908532564711424,7829,57011,866,2.134905
8814914579878664192,7829,57011,888,2.122651
8814913480367036416,7829,57011,884,2.137264
4889970305341347840,4343,55540,680,2.54511
8814937119867033600,7829,57011,970,2.46579
4888797126283515904,4342,55531,508,2.517706
4890015385318086656,4343,55540,844,2.158319
4888802623841654784,4342,55531,528,2.272071
8811467334705502208,7826,56931,635,2.141714
8811467884461316096,7826,56931,637,2.116926
4890054692858779648,4343,55540,987,2.341327
8811501144688056320,7826,56931,758,2.282165
8811512139804334080,7826,56931,798,2.083257
8811523409798518784,7826,56931,839,2.708079
8811534130036889600,7826,56931,878,2.737076
8811552546856654848,7826,56931,945,2.013963
4888879039899785216,4342,55531,806,2.211136
11998870750092351488,10657,58157,565,2.328059
5004749978952030208,4445,55869,454,2.489302
5004729088231102464,4445,55869,378,2.163299
12006769921654806528,10664,58464,630,2.994633
5004698851661338624,4445,55869,268,2.381716
5004690605324130304,4445,55869,238,2.620304
5004861029626435584,4445,55869,858,2.698006
3332769903647156224,2960,54561,386,2.132964
5004889612784785408,4445,55622,962,2.499837
5004890716440385536,4445,55869,966,2.147408
11524871012429879296,10236,58154,580,2.05905
11524870737551972352,10236,58154,579,2.438999
11524879258767087616,10236,58154,610,2.294644
11524878159255459840,10236,58154,606,2.41979
11524879808522901504,10236,58154,612,2.253544
1361358167769901056,1209,52674,528,2.619008
11524880083400808448,10236,58154,613,2.418592
11524888329738016768,10236,58154,643,2.102101
5839059959716009984,5186,56337,520,2.675272
11524901248999643136,10236,58154,690,2.225114
11524919390941501440,10236,58154,756,2.133553
5839065457274148864,5186,56337,540,2.76178
11528207205385132032,10239,58142,429,2.710485
5839096243599726592,5186,56337,652,2.12269
5839123731390420992,5186,56337,752,2.252457
5839123181634607104,5186,56337,750,2.232408
11528190712710715392,10239,58142,369,2.147054
5839145721622976512,5186,56337,832,2.183885
5181486023981684736,4602,55644,344,2.23471
11528171471257229312,10239,58142,299,2.232057
11528303687530469376,10239,58142,780,2.156652
5019497173072762880,4458,55536,856,2.954964
12521288036703819776,11121,58438,564,2.407538
12521287486948005888,11121,58438,562,2.080761
5019506244043692032,4458,55536,889,2.417212
12521304254500329472,11121,58438,623,2.059221
12521306728401491968,11121,58438,632,2.524821
5019516689404155904,4458,55536,927,2.938247
12521314974738700288,11121,58438,662,2.644073
5011414663113758720,4451,55537,124,2.322029
11584489831070455808,10289,58133,384,2.289668
5011415212869572608,4451,55537,126,2.634525
11584489556192548864,10289,58133,383,2.266846
5018304208358889472,4457,55858,612,2.501229
1357935388005525504,1206,52670,364,2.010984
5011381128009111552,4451,55537,2,2.41492
5018321800544933888,4457,55858,676,2.312804
11584604730035558400,10289,58133,802,2.372373
11584618748808812544,10289,58133,853,2.271106
5272823009354471424,4683,55924,850,2.998869
9322506322703570944,8280,57061,200,2.492819
9322505772947757056,8280,57061,198,2.098761
5813091136819189760,5163,55889,254,2.207647
7637060812281239552,6783,56284,297,2.33731
7637059987647518720,6783,56284,294,2.174779
7637192478798665728,6783,56284,776,2.115104
5813080141702912000,5163,55889,214,2.747787
9323715785175357440,8281,57042,504,2.951632
5273867550467577856,4684,56226,554,2.043586
9323720732977682432,8281,57042,522,2.122626
5813058701226170368,5163,55889,136,2.045583
9323730078826518528,8281,57042,556,2.623103
5813047706109892608,5163,55889,96,2.267575
8249569335410186240,7327,56715,366,2.152275
7637242231699822592,6783,56284,957,2.623832
5813030663679662080,5163,55889,34,2.495931
8249520132264843264,7327,56715,187,2.169457
5811981179898058752,5162,55893,312,2.619597
5811971834049222656,5162,55893,278,2.539831
8461249514120173568,7515,56781,406,2.833644
8461244016562034688,7515,56781,386,2.565783
8461234120957384704,7515,56781,350,2.713373
5812137860305016832,5162,55893,882,2.225435
11558760714744387584,10266,58462,990,2.043168
5205158508941826048,4623,55621,448,2.103162
11557488580629911552,10265,58512,458,2.413855
11558763463523457024,10266,58462,1000,2.363206
11557478135269447680,10265,58512,420,2.418637
7263322242712623104,6451,56358,516,2.542328
12816272713573488640,11383,58485,560,2.261266
12816283158933952512,11383,58485,598,2.077179
7267689503099475968,6455,56370,20,2.503363
12816293329416509440,11383,58485,635,2.059102
12816301300875810816,11383,58485,664,2.034577
7263347531480061952,6451,56358,608,2.219505
7263357976840525824,6451,56358,646,2.278317
12816324940375808000,11383,58485,750,2.245502
12816338134515341312,11383,58485,798,2.154037
11777177320162613248,10460,58161,961,2.070376
12816336485247899648,11383,58485,792,2.374512
12816333736468830208,11383,58485,782,2.039224
2231601292973729792,1982,53436,246,2.127813
7263413502177728512,6451,56358,848,2.45599
7263421748514936832,6451,56358,878,2.444577
7263433293387028480,6451,56358,920,2.952945
11564173611075131392,10271,58497,202,2.655886
11782785104056965120,10465,58144,882,2.018203
11564163165714667520,10271,58497,164,2.967765
7259967083097905152,6448,56365,598,2.214765
7258740028070975488,6447,56362,230,2.62413
7258727383687256064,6447,56362,184,2.460987
11782804620388358144,10465,58144,953,2.258601
7258739478315161600,6447,56362,228,2.376363
7258730132466325504,6447,56362,194,2.64802
7258721886129117184,6447,56362,164,2.500238
7259987424063019008,6448,56365,672,2.661184
7259986874307205120,6448,56365,670,2.892821
7259998419179296768,6448,56365,712,2.422577
7259998968935110656,6448,56365,714,2.505065
7260010513807202304,6448,56365,756,2.398234
7258699895896561664,6447,56362,84,2.350321
7260030854772316160,6448,56365,830,2.256129
11563106534889379840,10270,58488,416,2.654248
7260052020371150848,6448,56365,907,2.619262
7255414005011077120,6444,56339,418,2.119081
4526365105081047040,4020,55332,900,2.587949
4526150700313630720,4020,55332,120,2.982309
4526392592871741440,4020,55332,1000,2.268983
4526123212522936320,4020,55332,20,2.949261
4526122113011308544,4020,55332,16,2.853287
4522860411717179392,4017,55329,438,2.940572
4522859312205551616,4017,55329,434,2.878449
4522847767333459968,4017,55329,392,2.252847
4522838421484623872,4017,55329,358,2.413441
4522836772217182208,4017,55329,352,2.504949
4522836222461368320,4017,55329,350,2.449753
4522835672705554432,4017,55329,348,2.482697
4522803786868348928,4017,55329,232,2.245972
4522805161257883648,4017,55329,237,2.463728
1038251278624385024,922,52426,624,2.055349
4522782896147421184,4017,55329,156,2.565692
4522744962996262912,4017,55329,18,2.163427
4514959871268116480,4010,55350,368,2.637061
4514960421023930368,4010,55350,370,2.400373
4514947776640210944,4010,55350,324,2.825137
4514939530303002624,4010,55350,294,2.728453
4514903796175099904,4010,55350,164,2.399125
4514895000082077696,4010,55350,132,2.43953
4514893350814636032,4010,55350,126,2.212687
4514882905454172160,4010,55350,88,2.689746
4512651996462077952,4008,55356,164,2.209322
4512641001345800192,4008,55356,124,2.607755
4539851439846217728,4032,55333,811,2.592793
4539895695189235712,4032,55333,972,2.306212
4539885799584585728,4032,55333,936,2.361159
4539896244945049600,4032,55333,974,2.268961
4754876608678221824,4223,55451,732,2.037488
8861085272236120064,7870,57016,920,2.339282
8861083348090771456,7870,57016,913,2.217813
4843684164195866624,4302,55531,228,2.054112
8856599539437819904,7866,57002,985,2.442162
4752597870695438336,4221,55443,634,2.085688
4752588524846602240,4221,55443,600,2.607905
8844011780718221312,7855,57011,247,2.362704
8856599264559912960,7866,57002,984,2.512333
4752607766300088320,4221,55443,670,2.111388
4752608865811716096,4221,55443,674,2.312836
8858745511324440576,7868,57006,600,2.442621
8843995562921711616,7855,57011,188,2.320579
8843966150985668608,7855,57011,81,2.028159
4752654495544268800,4221,55443,840,2.460077
4750294119578097664,4219,55480,445,2.309182
4749070088241698816,4218,55479,88,2.238081
4749070637997512704,4218,55479,90,2.652717
773506197507565568,687,52518,47,2.084383
8854134708860377088,7864,56979,210,2.481461
1225001687773636608,1088,52929,82,2.020783
4750230073025779712,4219,55480,212,2.56261
8855414539992455168,7865,56955,770,2.504585
4750220727176943616,4219,55480,178,2.497267
4270553827294599168,3793,55214,56,2.25433
4254904478430681088,3779,55222,468,2.258483
4270796819364337664,3793,55214,940,2.43298
4254929767198119936,3779,55222,560,2.572854
4270803416434104320,3793,55214,964,2.364055
4333841167840204800,3849,55274,918,2.472353
4333847764909971456,3849,55274,942,2.981885
4333852712712296448,3849,55274,960,2.994433
587745074096400384,522,52024,92,2.115268
5354837775777814528,4756,55631,210,2.269951
5354839974801070080,4756,55631,218,2.583819
5354852069428975616,4756,55631,262,2.273594
5354844922603395072,4756,55631,236,2.201859
5354844372847581184,4756,55631,234,2.24845
5354995555696400384,4756,55631,784,2.336242
5354997204963842048,4756,55631,790,2.215641
5355007650324305920,4756,55631,828,2.535737
5353658000287750144,4755,55660,14,2.487585
5353659649555191808,4755,55660,20,2.339693
5353662948090075136,4755,55660,32,2.243341
5353926830880741376,4755,55660,992,2.629945
5356058783809558528,4757,55653,556,2.268782
5443767931959007232,4835,56016,152,2.639721
5443972990877587456,4835,56016,898,2.342373
5443977388924098560,4835,56016,914,2.709369
6094589204733646848,5413,55976,338,2.589793
6094595252047599616,5413,55976,360,2.415756
6094594152535971840,5413,55976,356,2.190041
3047944982888474624,2707,54144,487,2.079181
8318178862124259328,7388,56783,110,2.061062
8321661015415871488,7391,56781,490,2.51238
8318166767496353792,7388,56783,66,2.942061
7495233159522703360,6657,56366,427,2.426546
8318167592130074624,7388,56783,69,2.275189
8321663764194940928,7391,56781,500,2.192044
8321674759311218688,7391,56781,540,2.010646
7495210344656427008,6657,56366,344,2.440322
7495202098319218688,6657,56366,314,2.465127
8321694275642611712,7391,56781,611,2.228768
7495191103202940928,6657,56366,274,2.133196
8321695650032146432,7391,56781,616,2.075675
7495158667609921536,6657,56366,156,2.742058
8322802861781309440,7392,56992,548,2.168469
8322801762269681664,7392,56992,544,2.220047
7503137823777904640,6664,56383,512,2.125344
7495384617249429504,6657,56366,978,2.048803
7503143871091857408,6664,56383,534,2.0056
8322833648106887168,7392,56992,660,2.032845
8322844093467351040,7392,56992,698,2.25332
8322844643223164928,7392,56992,700,2.733942
8322861135897581568,7392,56992,760,2.883083
8322860861019674624,7392,56992,759,2.607137
8322902917339437056,7392,56992,912,2.019801
8323928207855474688,7393,56749,546,2.211967
7535761708180330496,6693,56384,413,2.633101
8323950472965937152,7393,56749,627,2.589453
7535730646976845824,6693,56384,300,2.105542
8309153520424343552,7380,56753,44,2.196963
7535695462604756992,6693,56384,172,2.20947
4751416445518501888,4220,55447,432,2.573922
4750208082793224192,4219,55480,132,2.227922
4750208357671131136,4219,55480,133,2.416661
8855424985352919040,7865,56955,808,2.255696
4751414521373153280,4220,55447,425,2.906811
8856450555612256256,7866,57002,443,2.201459
8855435705591289856,7865,56955,847,2.192123
4750183893537413120,4219,55480,44,2.904967
4751393355774318592,4220,55447,348,2.228451
4751385109437110272,4220,55447,318,2.322626
4917030936204564480,4367,55566,822,2.888034
8855462643626170368,7865,56955,945,2.320953
4751364768471996416,4220,55447,244,2.495033
4751351299454556160,4220,55447,195,2.360996
4751352124088276992,4220,55447,198,2.495227
8857615213320755200,7867,57003,584,2.180053
8856364793705289728,7866,57002,131,2.793682
8857617412344010752,7867,57003,592,2.867451
4751343327995254784,4220,55447,166,2.921427
8857616862588196864,7867,57003,590,2.703714
8857625383803312128,7867,57003,621,2.270984
8856340604449478656,7866,57002,43,2.124914
8857650947448657920,7867,57003,714,2.102509
4776269531961382912,4242,55476,735,2.297959
4776268707327662080,4242,55476,732,2.56755
8804717433711777792,7820,56984,655,2.061971
4776268432449755136,4242,55476,731,2.555749
797290827285030912,708,52175,559,2.018639
4776279152688125952,4242,55476,770,2.78289
4776291247316031488,4242,55476,814,2.246278
4776290147804403712,4242,55476,810,2.651098
2329585095310075904,2069,53376,357,2.963904
4770656800013047808,4237,55478,796,2.527765
8817162256607631360,7831,57016,873,2.657413
8817152910758795264,7831,57016,839,2.113887
4770657349768861696,4237,55478,798,2.554178
792748745254004736,704,52205,419,2.162592
4770667520251418624,4237,55478,835,2.591954
4070269835149596672,3615,56544,515,2.330942
4770668894640953344,4237,55478,840,2.972953
4770679889757231104,4237,55478,880,2.596827
4070188746167048192,3615,56544,220,2.310128
4771633715708450816,4238,55455,254,2.254423
4771634815220078592,4238,55455,258,2.310099
8257387961605445632,7334,56656,138,2.510627
8257374767465912320,7334,56656,90,2.309101
4070163457399609344,3615,56544,128,2.78875
4771610076208453632,4238,55455,168,2.344078
4070163438961448960,3615,55445,128,2.569895
7633637762621790208,6780,56577,132,2.003224
12010229255063754752,10667,58163,927,2.330687
11752182671765428224,10438,58142,143,2.474274
12807272660154472448,11375,58426,586,2.137439
12010228430430033920,10667,58163,924,2.235095
11756884458346928128,10442,58141,864,2.258734
6540393347366017024,5809,56353,148,2.27482
6540394446877644800,5809,56353,152,2.395653
12010246572371892224,10667,58163,990,2.761439
12010244923104450560,10667,58163,984,2.289036
6540388399563692032,5809,56353,130,2.189588
6540374105912530944,5809,56353,78,2.805818
12807324612078884864,11375,58426,775,2.972777
12807321588421908480,11375,58426,764,2.422436
6539370526204516352,5808,56325,523,2.952411
5049710658125584384,4485,55836,180,2.560373
5055439659989227520,4490,55629,542,2.521501
5049690866916284416,4485,55836,108,2.661021
5049665853026752512,4485,55836,17,2.114591
5046385731288979456,4482,55617,372,2.288259
12511035365484943360,11112,58428,129,2.089578
12511014474764015616,11112,58428,53,2.009453
12511016398909364224,11112,58428,60,2.074874
5046504478544779264,4482,55617,804,2.577186
5046514923905243136,4482,55617,842,2.958139
5046526468777334784,4482,55617,884,2.326575
12519006825742620672,11119,58485,457,2.219675
5018364131742603264,4457,55858,830,2.93151
11584647061233227776,10289,58133,956,2.637587
5010422353920022528,4450,55540,610,2.420147
12005597562314971136,10663,58162,461,2.932747
12004352365329405952,10662,58158,27,2.545024
12005589041099855872,10663,58162,430,2.151927
5005807154684516352,4446,55589,204,2.256407
12004349891428243456,10662,58158,18,2.07127
5005785714207774720,4446,55589,126,2.156252
12005663258134730752,10663,58162,700,2.028098
12005671229594032128,10663,58162,729,2.598952
12005693219826587648,10663,58162,809,2.185052
12005691570559145984,10663,58162,803,2.168537
5005755477638010880,4446,55589,16,2.489727
12005729503710304256,10663,58162,941,2.645934
11522548568977332224,10234,58153,323,2.12239
11522548019221518336,10234,58153,321,2.440197
5004733486277613568,4445,55869,394,2.371459
5004722487017363456,4445,55622,354,2.633247
3332762481943668736,2960,54561,359,2.032252
11522512559971522560,10234,58153,192,2.359908
5004846186219460608,4445,55869,804,2.911568
13009864824833988608,11555,58452,332,2.517532
6935726048933074944,6160,56190,664,2.108365
13009864549956081664,11555,58452,331,2.079142
6933292280767076352,6158,56239,2,2.112859
6935781574270277632,6160,56190,866,2.28963
6935782124026091520,6160,56190,868,2.274397
6934534728487032832,6159,56214,426,2.462232
6935793119142369280,6160,56190,908,2.309127
6934522633859127296,6159,56214,382,2.032621
6934522084103313408,6159,56214,380,2.599942
6934511088987035648,6159,56214,340,2.479821
13009786759508416512,11555,58452,48,2.332077
6934501193382385664,6159,56214,304,2.310813
6934500093870757888,6159,56214,300,2.30141
6934488548998666240,6159,56214,258,2.489424
6926697408765384704,6152,56164,586,2.228412
6934458862184716288,6159,56214,150,2.956467
6926719948753754112,6152,56164,668,2.075456
6934456663161460736,6159,56214,142,2.918035
6934456113405646848,6159,56214,140,2.295499
6934446767556810752,6159,56214,106,2.190979
