,wave,flux,error,model,cont,narrow,broad,fe,out
1274,4023.1775,3.737391,0.7127293,4.727309939168243,4.727309895787008,0.0,4.8431206e-27,4.3381235e-08,0.0
1275,4024.1028,5.2288375,0.7992177,4.7259209289010125,4.725920895241189,0.0,2.7411992e-26,3.3659823e-08,0.0
1276,4025.0308,2.534819,0.5013647,4.724528619583762,4.724528593793241,0.0,1.5198642e-25,2.5790522e-08,0.0
1277,4025.9568,5.6455197,0.6493147,4.723139970973303,4.723139951433506,0.0,8.184401e-25,1.9539797e-08,0.0
1278,4026.8853,5.632393,0.7422529,4.721748392887032,4.721748378267988,0.0,4.3146554e-24,1.4619044e-08,0.0
1279,4027.8115,4.326147,0.66786355,4.720360837228748,4.7203608264121115,0.0,2.2083737e-23,1.08166365e-08,0.0
1280,4028.7405,4.7902904,0.6438614,4.718969989339424,4.71896998143688,0.0,1.1068627e-22,7.902544e-09,0.0
1281,4029.6672,5.1850896,0.64565134,4.717583159696605,4.717583153985665,0.0,5.3867093e-22,5.7109393e-09,0.0
1282,4030.5942,4.840101,0.5467017,4.71619669189875,4.716196687818484,0.0,2.5562747e-21,4.080266e-09,0.0
1283,4031.5237,4.126653,0.49887052,4.7148073020972205,4.714807299215364,0.0,1.18713375e-20,2.8818568e-09,0.0
1284,4032.451,4.1082673,0.5162652,4.713421924103809,4.713421922084354,0.0,5.353855e-20,2.0194544e-09,0.0
1285,4033.381,4.272345,0.47317585,4.712032898081325,4.71203289667343,0.0,2.3643412e-19,1.4078941e-09,0.0
1286,4034.3088,4.3458533,0.51699466,4.710648244616768,4.710648243626992,0.0,1.0136842e-18,9.897752e-10,0.0
1287,4035.239,4.711902,0.49655777,4.709260675466226,4.709260674747445,0.0,4.2517315e-18,7.1878054e-10,0.0
1288,4036.1672,4.8054733,0.46773064,4.7078767460712445,4.707876745503338,0.0,1.7328157e-17,5.6790683e-10,0.0
1289,4037.0957,4.222611,0.43851542,4.706493177862688,4.706493177339672,0.0,6.885494e-17,5.230159e-10,0.0
1290,4038.0269,4.2909575,0.46852714,4.705106335632349,4.705106335045726,0.0,2.676947e-16,5.8662314e-10,0.0
1291,4038.9556,4.3545184,0.5091806,4.703723855134313,4.703723854355884,0.0,1.0106779e-15,7.784283e-10,0.0
1292,4039.887,4.1667547,0.46056637,4.70233810415794,4.70233810301588,0.0,3.7328153e-15,1.142056e-09,0.0
1293,4040.8167,4.459803,0.41316843,4.700955621645818,4.700955619897625,0.0,1.3403341e-14,1.7481797e-09,0.0
1294,4041.7483,4.646631,0.43473575,4.699570961744991,4.69957095903249,0.0,4.7024877e-14,2.7124536e-09,0.0
1295,4042.678,4.6308064,0.43443185,4.698189929779913,4.698189925579453,0.0,1.6035925e-13,4.2002983e-09,0.0
1296,4043.6082,4.2306523,0.40442598,4.696808897079653,4.696808890616507,0.0,5.332574e-13,6.4626136e-09,0.0
1297,4044.5405,4.15545,0.40325367,4.695425329266195,4.6954253193984234,0.0,1.7328795e-12,9.866039e-09,0.0
1298,4045.471,4.3603992,0.43143517,4.694045385440948,4.694045370530081,0.0,5.4739976e-12,1.4905392e-08,0.0
1299,4046.4038,4.123352,0.44309288,4.692662548642249,4.692662526300821,0.0,1.6900347e-11,2.2324528e-08,0.0
1300,4047.3347,4.012575,0.44664454,4.691283334186772,4.69128330104848,0.0,5.0725493e-11,3.3087566e-08,0.0
1301,4048.268,3.5954833,0.48214284,4.689901232672464,4.689901183896716,0.0,1.4877918e-10,4.862697e-08,0.0
1302,4049.1992,4.2903957,0.69164526,4.688523114763308,4.68852304359433,0.0,4.2414622e-10,7.074483e-08,0.0
1303,4050.1306,3.383337,0.89592296,4.687145367147038,4.687145263949347,0.0,1.1786189e-09,1.0201907e-07,0.0
1304,4051.0647,2.703561,0.81516063,4.685764385551835,4.685764236344649,0.0,3.2005871e-09,1.460066e-07,0.0
1305,4051.9966,5.5644736,0.632122,4.6843873954843165,4.684387179974818,0.0,8.448975e-09,2.0706052e-07,0.0
1306,4052.9312,3.5104272,0.5600964,4.6830071928774775,4.683006879475107,0.0,2.179205e-08,2.9161032e-07,0.0
1307,4053.8633,4.7439957,0.6444811,4.681631368619201,4.68163090676567,0.0,5.4632338e-08,4.072212e-07,0.0
1308,4054.7983,4.4912953,0.6087967,4.680252032257045,4.680251333265972,0.0,1.3382902e-07,5.6516205e-07,0.0
1309,4055.7314,3.7878482,0.44857338,4.678876460893654,4.678875363603786,0.0,3.1882374e-07,7.7846613e-07,0.0
1310,4056.6643,3.8014076,0.490312,4.6775022797407875,4.6775004745941775,0.0,7.399115e-07,1.0652351e-06,0.0
1311,4057.5996,3.4252594,0.49598092,4.676125836662984,4.676122710171378,0.0,1.6766872e-06,1.4498044e-06,0.0
1312,4058.5332,5.0437584,0.49962983,4.674753841268058,4.674748184447027,0.0,3.6963766e-06,1.9604445e-06,0.0
1313,4059.469,4.764821,0.5084994,4.673381737892143,4.673371146287693,0.0,7.953911e-06,2.6376931e-06,0.0
1314,4060.403,3.762049,0.43911552,4.672017523227884,4.671997343851933,0.0,1.6652019e-05,3.5273574e-06,0.0
1315,4061.339,3.9933953,0.4207604,4.670660101528537,4.67062139082469,0.0,3.4016477e-05,4.694227e-06,0.0
1316,4062.2734,5.151294,0.46357855,4.669322492976604,4.669248670172506,0.0,6.761282e-05,6.2099857e-06,0.0
1317,4063.208,5.1689744,0.46892184,4.668015440323744,4.667876310109806,0.0,0.00013095942,8.170791e-06,0.0
1318,4064.1458,4.0057282,0.41400248,4.666758368694461,4.666500011972419,0.0,0.00024765657,1.0700151e-05,0.0
1319,4065.0806,4.248474,0.40759507,4.665598021627063,4.665128733440413,0.0,0.00045536878,1.3919411e-05,0.0
1320,4066.0178,4.0672083,0.42208743,4.664589573310578,4.663754594552002,0.0,0.0008169691,1.8009674e-05,0.0
1321,4066.9534,4.0156403,0.46096784,4.663833217235138,4.66238368062112,0.0,0.0014263937,2.3142866e-05,0.0
1322,4067.891,4.9535017,0.5492903,4.663469043250903,4.661010267600237,0.0,0.0024292185,2.9557154e-05,0.0
1323,4068.827,5.605388,0.5651707,4.6637037596767605,4.659640433859064,0.0,0.0040258616,3.7464197e-05,0.0
1324,4069.763,3.7523127,0.47283912,4.664818841155475,4.658270960476339,0.0,0.006500743,4.7137815e-05,0.0
1325,4070.7014,4.4253936,0.4391851,4.667195587111425,4.656898635273907,0.0,0.01023807,5.8881797e-05,0.0
1326,4071.6377,4.915354,0.47169483,4.671293955599687,4.655530241075759,0.0,0.0156908,7.291472e-05,0.0
1327,4072.577,4.5153775,0.50613683,4.6777034427649005,4.654158285018489,0.0,0.023455575,8.958264e-05,0.0
1328,4073.5137,4.24391,0.46257168,4.6870199837422195,4.6527906129841075,0.0,0.03412034,0.00010903086,0.0
1329,4074.453,4.227249,0.5039287,4.699946094373534,4.651420095568117,0.0,0.048394445,0.00013155348,0.0
1330,4075.3904,2.7465174,0.8526404,4.717030284242742,4.650052789424467,0.0,0.066820316,0.0001571788,0.0
1331,4076.3303,2.3661442,1.2723688,4.738810022674264,4.648682641672898,0.0,0.08994132,0.0001860582,0.0
1332,4077.2678,3.5531166,0.8055204,4.765370545620538,4.647316769423053,0.0,0.11783581,0.00021796393,0.0
1333,4078.2058,4.782404,0.48464537,4.796609622532673,4.645950901544824,0.0,0.15040594,0.0002527776,0.0
1334,4079.1462,5.16748,0.43409222,4.831979200240775,4.644582196775908,0.0,0.18710677,0.0002902302,0.0
1335,4080.0847,5.0423903,0.42330447,4.8701670976450835,4.64321705095141,0.0,0.2266204,0.00032964078,0.0
1336,4081.0256,4.5054665,0.43365937,4.909689039219421,4.641849071626103,0.0,0.26746944,0.00037053166,0.0
1337,4081.9644,5.3074,0.4646108,4.94826294228343,4.6404850025989735,0.0,0.30736604,0.00041189636,0.0
1338,4082.9058,5.067714,0.55590004,4.983722084993938,4.639117748599243,0.0,0.34415132,0.00045301832,0.0
1339,4083.845,4.4094605,0.5942751,5.013471861214487,4.6377544012112715,8.91e-43,0.3752248,0.0004926611,0.0
1340,4084.7844,4.8656325,0.5167557,5.035409851983305,4.636391413741395,5.028879e-39,0.39848858,0.00052985706,0.0
1341,4085.7263,5.769858,0.476551,5.047814890868051,4.635025600853862,1.9164554e-35,0.4122257,0.00056359655,0.0
1342,4086.6663,4.3367176,0.43700808,5.049566100411375,4.633663334943612,4.74815e-32,0.41531008,0.00059268065,0.0
1343,4087.6086,5.312446,0.48500434,5.04042217295989,4.632298246991351,7.930038e-29,0.40750763,0.00061629777,0.0
1344,4088.5488,4.3312597,0.59555084,5.0210310079163865,4.630937056081089,8.606249e-26,0.3894604,0.0006335372,0.0
1345,4089.4917,4.0233774,0.9376093,4.992666220442853,4.629572692943267,6.291745e-23,0.36244965,0.0006438815,0.0
1346,4090.4324,5.417313,1.4473778,4.957443614950397,4.628212223173112,2.9934626e-20,0.3285845,0.00064689957,0.0
1347,4091.3735,5.0108275,2.3674245,4.917615723736983,4.626851760257434,9.443935e-18,0.29012147,0.00064249756,0.0
1348,4092.3171,4.559081,1.2381779,4.875517720728898,4.6254884837193115,1.995523e-15,0.24939847,0.0006307671,0.0
1349,4093.2583,5.755099,1.0179927,4.833647136215102,4.624129447491547,2.7469758e-13,0.20890553,0.00061215577,0.0
1350,4094.2021,5.174169,1.075495,4.79371047573998,4.622767248001683,2.5300418e-11,0.17035605,0.0005871776,0.0
1351,4095.144,5.282778,1.0069642,4.7573563985022815,4.6214085802640135,1.5240893e-09,0.13539106,0.0005567602,0.0
1352,4096.0884,6.1316085,1.3494486,4.725342695797199,4.620047105252713,6.118826e-08,0.104773805,0.0005217248,0.0
1353,4097.031,4.240736,0.82112044,4.698238075373036,4.618689158699988,1.6087824e-06,0.07906401,0.00048329632,0.0
1354,4097.973,3.5631938,0.72439843,4.675978014837445,4.6173319234573755,2.7925566e-05,0.05817565,0.00044251632,0.0
1355,4098.9185,4.868751,0.64425117,4.658416411880996,4.615971182922028,0.0003222503,0.04172262,0.0004003569,0.0
1356,4099.8613,5.3036213,0.6308275,4.646660697090122,4.614614668589932,0.0024372286,0.02925069,0.00035810922,0.0
1357,4100.8066,4.405053,0.60204643,4.645821745078046,4.613255354990451,0.0122084655,0.02004141,0.00031651472,0.0
1358,4101.75,4.063725,0.60399884,4.665839189735228,4.61189956126221,0.040187813,0.013475217,0.0002765982,0.0
1359,4102.696,5.0479093,0.7370774,4.707076252640808,4.610540971609997,0.0873909,0.008905521,0.00023886071,0.0
1360,4103.6396,3.6361265,0.72113746,4.740259826140185,4.609185898546069,0.1250456,0.005824324,0.00020400583,0.0
1361,4104.5835,5.5958447,0.62504977,4.729768293425302,4.607831535245502,0.11797361,0.0037908247,0.00017232275,0.0
1362,4105.5303,4.914051,0.848862,4.682320009772185,4.606473680557202,0.07323085,0.0024715287,0.00014395278,0.0
1363,4106.4746,2.4309776,1.3935642,4.6368508233394525,4.6051200376427435,0.029979907,0.0016317233,0.00011915547,0.0
1364,4107.422,2.376242,1.2890632,4.613007895106184,4.603762907408727,0.008050943,0.0010962619,9.7783006e-05,0.0
1365,4108.366,4.9913797,0.7235385,4.604674746835527,4.60241068393968,0.0014297998,0.00075438304,7.9880025e-05,0.0
1366,4109.314,4.1790833,0.6029669,4.601815508198229,4.601054277845719,0.0001659319,0.0005301074,6.5191045e-05,0.0
1367,4110.2593,4.352787,0.60395855,4.600147836755788,4.59970207550905,1.27441945e-05,0.00037936328,5.3653774e-05,0.0
1368,4111.2046,4.7093487,0.5564546,4.598670411740103,4.5983505813889005,6.445353e-07,0.0002741109,4.507491e-05,0.0
1369,4112.153,4.5843987,0.5618425,4.597233055726313,4.59699560972948,2.122623e-08,0.00019810357,3.9321196e-05,0.0
1370,4113.0986,4.3151217,0.55266136,4.595823574378933,4.595644835461468,4.6392287e-10,0.00014237786,3.6360594e-05,0.0
1371,4114.0474,4.3275,0.5173131,4.594427717514357,4.594290587705605,6.582571e-12,0.000100946796,3.6183006e-05,0.0
1372,4114.9937,4.308357,0.56281424,4.593049837115756,4.592940533343943,6.209311e-14,7.0422764e-05,3.8881008e-05,0.0
1373,4115.943,4.5208197,0.56586504,4.5916797514944765,4.591587009541209,3.7909907e-16,4.808592e-05,4.4656033e-05,0.0
1374,4116.8896,4.579487,0.5509729,4.590323569422819,4.590237675138835,1.5413919e-18,3.2136206e-05,5.3758078e-05,0.0
1375,4117.8364,4.609115,0.53531116,4.588976589461629,4.5888890474060755,4.121575e-21,2.0970252e-05,6.65718e-05,0.0
1376,4118.786,4.5293903,0.58187044,4.587633900543502,4.5875369559261765,7.102224e-24,1.3329429e-05,8.361519e-05,0.0
1377,4119.734,4.2459135,0.5880563,4.586301956029301,4.58618835288601,8.1439704e-27,8.266966e-06,0.00010533618,0.0
1378,4120.6836,4.7810817,0.55673313,4.58497506949658,4.584837679365649,6.043217e-30,4.9909127e-06,0.00013239922,0.0
1379,4121.632,4.0722814,0.4769897,4.583658031003066,4.583489796413429,2.977226e-33,2.9375365e-06,0.00016529705,0.0
1380,4122.582,4.2526603,0.45509452,4.5823462404099145,4.582139845554333,9.471119e-37,1.6820774e-06,0.00020471278,0.0
1381,4123.5303,4.3602195,0.5402772,4.581045283601394,4.580793375898974,2.01106e-40,9.3911507e-07,0.0002509686,0.0
1382,4124.479,4.275772,0.62758845,4.57975195484726,4.57944691856948,2.8e-44,5.104433e-07,0.00030452583,0.0
1383,4125.43,5.3218317,0.6234572,4.578463681871637,4.578097704388893,1e-45,2.6972137e-07,0.00036570776,0.0
1384,4126.3794,4.6770883,0.5784174,4.577186288591932,4.576751966904837,5.311e-42,1.3895729e-07,0.00043418273,0.0
1385,4127.3306,5.011841,0.49741507,4.575914131104893,4.575404167568761,2.2502512e-38,6.960701e-08,0.00050989393,0.0
1386,4128.2803,4.893268,0.45268467,4.574651097943545,4.5740591496138,6.224468e-35,3.3985632e-08,0.00059191434,0.0
1387,4129.232,4.544266,0.43673006,4.5733916208575325,4.5727120723689625,1.1562636e-31,1.6131544e-08,0.00067953236,0.0
1388,4130.182,4.633255,0.44285476,4.57213885170065,4.571367773988639,1.4035074e-28,7.463564e-09,0.00077107025,0.0
1389,4131.1323,4.5545125,0.43445227,4.570889133860928,4.570024179908022,1.1265348e-25,3.362139e-09,0.0008649506,0.0
1390,4132.085,3.5143898,0.4631288,4.569637241616879,4.56867784011603,6.0731757e-23,1.4714614e-09,0.00095940003,0.0
1391,4133.0356,4.747407,0.5071258,4.56838668175075,4.567334965314714,2.1354533e-20,6.280465e-10,0.0010517158,0.0
1392,4133.989,4.57134,0.47355482,4.5671292330387505,4.565989348080155,5.030322e-18,2.6039107e-10,0.0011398847,0.0
1393,4134.9395,3.9145234,0.4759469,4.56586884308438,4.564647881412021,7.7193966e-16,1.0534411e-10,0.0012209616,0.0
1394,4135.893,4.4038873,0.53936344,4.564595935763108,4.563302986412083,7.937102e-14,4.1372846e-11,0.0012929493,0.0
1395,4136.8447,4.865004,0.5008552,4.563314744195557,4.561961549935754,5.336454e-12,1.5848961e-11,0.0013531942,0.0
1396,4137.7964,4.26844,0.46786132,4.5620206967275525,4.560620816209559,2.369526e-10,5.910811e-12,0.0013998803,0.0
1397,4138.7505,4.807155,0.49836934,4.560708847844801,4.559277347865279,7.005194e-09,2.140484e-12,0.001431493,0.0
1398,4139.702,5.032259,0.5029851,4.559384937632907,4.557938019850359,1.3551973e-07,7.565748e-13,0.0014467823,0.0
1399,4140.657,4.780101,0.5022276,4.558041610792271,4.556594586467137,1.7460324e-06,2.5933896e-13,0.0014452783,0.0
1400,4141.6094,4.340445,0.46535665,4.556697725862974,4.555255976475292,1.4724901e-05,8.682427e-14,0.0014270245,0.0
1401,4142.5645,3.8524618,0.44227618,4.555388849913256,4.553913951742955,8.235718e-05,2.8199975e-14,0.001392541,0.0
1402,4143.5176,4.564229,0.47488722,4.554221150271701,4.552575373886716,0.000302621,8.936512e-15,0.0013431554,0.0
1403,4144.4707,5.170771,0.52023417,4.553251397606862,4.5512374972314,0.0007334315,2.7568413e-15,0.0012804689,0.0
1404,4145.427,4.510684,0.501141,4.55227585064823,4.549896212156099,0.0011733576,8.248178e-16,0.0012062809,0.0
1405,4146.3804,4.2904663,0.4533543,4.550917832359374,4.548559053979517,0.0012354527,2.4095769e-16,0.0011233257,0.0
1406,4147.3364,4.733495,0.4328361,4.5491092160672855,4.547219175482446,0.00085636997,6.830064e-17,0.0010336706,0.0
1407,4148.2905,3.9671042,0.41994122,4.547214295484447,4.545882735461784,0.00039131707,1.8893649e-17,0.00094024296,0.0
1408,4149.247,3.6112514,0.43307844,4.545506051593893,4.544543578367357,0.00011741464,5.0703194e-18,0.0008450586,0.0
1409,4150.2017,3.5935178,0.635938,4.543981925471994,4.54320785653766,2.325437e-05,1.3280005e-18,0.00075081456,0.0
1410,4151.1587,4.799553,0.9513223,4.542531520074003,4.541869420877087,3.0164717e-06,3.373799e-19,0.0006590827,0.0
1411,4152.1133,4.6650214,1.0353227,4.541107365544968,4.540535099610644,2.589595e-07,8.372045e-20,0.000572007,0.0
1412,4153.069,3.7325892,1.0447634,4.539690713966197,4.539200112978112,1.4598297e-08,2.019272e-20,0.0004905864,0.0
1413,4154.0264,5.3867865,1.2462263,4.538278821302016,4.5378630993507985,5.377704e-10,4.7263743e-21,0.0004157214,0.0
1414,4154.982,4.91635,1.2255431,4.536877829425831,4.53652951261612,1.3120997e-11,1.0799394e-21,0.0003483168,0.0
1415,4155.9404,4.173488,0.8001047,4.535480850643686,4.535192538873059,2.0791807e-13,2.3906537e-22,0.00028831177,0.0
1416,4156.8965,4.911053,0.59286606,4.534095703228132,4.533859670086285,2.1893796e-15,5.170605e-23,0.00023603314,0.0
1417,4157.855,5.6696463,0.6041394,4.532715059429195,4.5325240984291515,1.4967608e-17,1.08411955e-23,0.000190961,0.0
1418,4158.8115,5.3352804,0.67528117,4.5313448194989325,4.531191947263884,6.7947724e-20,2.2193399e-24,0.00015287224,0.0
1419,4159.768,4.7471805,0.5920833,4.529981597474225,4.5298604938600056,2.0284329e-22,4.421923e-25,0.000121103614,0.0
1420,4160.727,4.1137204,0.48217124,4.528621293485747,4.528526342064259,3.9171265e-25,8.539031e-26,9.495142e-05,0.0
1421,4161.6846,4.3191304,0.4362185,4.527268775246507,4.527194926845136,5.0161736e-28,1.6088065e-26,7.38484e-05,0.0
1422,4162.644,4.484323,0.45729837,4.525918533633494,4.525861495579129,4.158294e-31,2.9397013e-27,5.7038054e-05,0.0
1423,4163.602,4.383137,0.47685134,4.524574725821632,4.524530798409879,2.287838e-34,5.2412787e-28,4.392741e-05,0.0
1424,4164.562,4.3655105,0.5219134,4.523231949880809,4.5231980876977635,8.1309004e-38,9.064567e-29,3.3862183e-05,0.0
1425,4165.52,4.5332923,0.49197504,4.521895120537136,4.521868785950699,1.9279e-41,1.5372276e-29,2.6334586e-05,0.0
1426,4166.4785,4.2601314,0.4583154,4.520560340497169,4.520539503424216,3e-45,2.6690688e-30,2.0837073e-05,0.0
1427,4167.439,4.2726827,0.46688446,4.519225162809291,4.519208210748459,0.0,7.4182467e-31,1.695206e-05,0.0
1428,4168.3975,4.3851786,0.46291432,4.5178946653686385,4.517880321907777,0.0,8.02168e-31,1.4343461e-05,0.0
1429,4169.359,4.5062413,0.45803833,4.516561778472577,4.516549072850693,0.0,1.607517e-30,1.2705622e-05,0.0
1430,4170.3184,3.9468038,0.5433462,4.51523303201491,4.5152212251565995,0.0,3.43286e-30,1.1806858e-05,0.0
1431,4171.28,3.3074877,1.1065271,4.5139028185753105,4.513891372302545,0.0,7.348152e-30,1.1446273e-05,0.0
1432,4172.2393,6.854286,2.4845889,4.512576383159805,4.5125649169236315,0.0,1.5643244e-29,1.1466236e-05,0.0
1433,4173.199,1.5779916,1.592901,4.511250219508501,4.511238481697209,0.0,3.3174604e-29,1.1737811e-05,0.0
1434,4174.1616,3.919872,0.60886383,4.509921529911446,4.509909370532989,0.0,7.018671e-29,1.21593785e-05,0.0
1435,4175.122,5.6859193,0.48609927,4.508596298959155,4.508583652437146,0.0,1.4763606e-28,1.2646522e-05,0.0
1436,4176.0845,1.9325764,0.5527649,4.50726907035928,4.507255935045714,0.0,3.0969245e-28,1.3135314e-05,0.0
1437,4177.0454,4.408293,0.73972076,4.505944506060927,4.50593093374789,0.0,6.461319e-28,1.3572313e-05,0.0
1438,4178.0083,5.496438,0.74959016,4.504617854908355,4.504603935636732,0.0,1.3443193e-27,1.3919272e-05,0.0
1439,4178.9697,4.4849453,0.54216796,4.503293796946208,4.503279651156744,0.0,2.7818972e-27,1.41457895e-05,0.0
1440,4179.931,4.238416,0.45226625,4.50197029342357,4.501956060495418,0.0,5.7322816e-27,1.4232928e-05,0.0
1441,4180.895,4.084503,0.44570735,4.500643974146327,4.500629804699087,0.0,1.1782715e-26,1.4169447e-05,0.0
1442,4181.8564,3.6545308,0.44472617,4.499321554519874,4.499307601865247,0.0,2.4072112e-26,1.3952655e-05,0.0
1443,4182.8213,4.335663,0.46530867,4.497994979498474,4.497981394407946,0.0,4.9092965e-26,1.35850905e-05,0.0
1444,4183.783,4.27361,0.5861022,4.496672986693202,4.496659907380863,0.0,9.9477036e-26,1.3079312e-05,0.0
1445,4184.748,4.5270686,0.6655815,4.495347538286322,4.495335090591678,0.0,2.0113933e-25,1.2447695e-05,0.0
1446,4185.7104,4.4362845,0.54035836,4.49402603209831,4.494014319037097,0.0,4.042348e-25,1.1713061e-05,0.0
1447,4186.674,4.133317,0.49504218,4.492703795097269,4.492692899896438,0.0,8.0949913e-25,1.0895201e-05,0.0
1448,4187.639,4.162712,0.6359192,4.4913795129631255,4.491369496305073,0.0,1.6163794e-24,1.0016658e-05,0.0
1449,4188.6025,4.4394574,0.6995862,4.490058567907079,4.490049462939249,0.0,3.2091757e-24,9.104968e-06,0.0
1450,4189.5684,4.026669,0.590928,4.488734957529641,4.488726778361934,0.0,6.355241e-24,8.179168e-06,0.0
1451,4190.532,3.6877682,0.48116034,4.4874147256797245,4.487407460858418,0.0,1.2514171e-23,7.2648213e-06,0.0
1452,4191.4985,4.3822575,0.4607249,4.486091871934807,4.486085495305563,0.0,2.457785e-23,6.3766292e-06,0.0
1453,4192.463,4.5641413,0.48229468,4.48477242804993,4.484766893677354,0.0,4.7998258e-23,5.5343726e-06,0.0
1454,4193.4272,4.0259748,0.5164792,4.483453731288659,4.4834489827654345,0.0,9.333403e-23,4.748523e-06,0.0
1455,4194.394,4.318299,0.75054026,4.482132454378521,4.482128428188721,0.0,1.8101366e-22,4.02619e-06,0.0
1456,4195.3594,3.182955,1.6793132,4.4808139419765025,4.480810566048812,0.0,3.4920058e-22,3.3759277e-06,0.0
1457,4196.3267,3.8648527,1.5133662,4.4794935281622035,4.479490730168829,0.0,6.716449e-22,2.7979934e-06,0.0
1458,4197.292,4.394962,0.7497737,4.478176544608242,4.478174250005633,0.0,1.2845693e-21,2.2946026e-06,0.0
1459,4198.26,4.0249257,0.47833157,4.476856993767069,4.476855132479568,0.0,2.4502423e-21,1.8612875e-06,0.0
1460,4199.2256,3.54732,0.41045558,4.4755408638189875,4.475539367531492,0.0,4.6475082e-21,1.4962875e-06,0.0
1461,4200.192,3.7763095,0.4346849,4.4742248208225845,4.474223627072021,0.0,8.780113e-21,1.1937506e-06,0.0
1462,4201.16,4.42473,0.45988,4.472906866849207,4.472905918641465,0.0,1.6536982e-20,9.4820774e-07,0.0
1463,4202.127,4.2875543,0.5680762,4.471591649131911,4.471590893759215,0.0,3.0982606e-20,7.553727e-07,0.0
1464,4203.0957,4.047473,0.8772771,4.470274513238476,4.470273903348325,0.0,5.786921e-20,6.0989015e-07,0.0
1465,4204.063,3.9803753,0.7655612,4.468960102545634,4.4689595940500455,0.0,1.07519624e-19,5.084956e-07,0.0
1466,4205.0327,4.2428036,0.5288849,4.467643106980155,4.467642658727193,0.0,1.9921565e-19,4.4825296e-07,0.0
1467,4206.0,4.589515,0.49663234,4.466330156350566,4.466329727953835,0.0,3.6694657e-19,4.2839673e-07,0.0
1468,4206.9673,3.1717162,0.46477798,4.46501793419924,4.46501748479537,0.0,6.7298215e-19,4.4940387e-07,0.0
1469,4207.938,3.7723336,0.46798244,4.46370180966937,4.463701295477616,0.0,1.2315347e-18,5.1419175e-07,0.0
1470,4208.906,4.5249505,0.61173403,4.462390393929354,4.462389766873741,0.0,2.2398256e-18,6.270556e-07,0.0
1471,4209.8765,4.6006923,1.1639268,4.461075753355818,4.461074957825122,0.0,4.0632956e-18,7.955307e-07,0.0
1472,4210.8447,4.4261303,1.1458391,4.4597651711250705,4.459764143433347,0.0,7.328406e-18,1.0276917e-06,0.0
1473,4211.816,4.128936,0.80758226,4.458451388336887,4.458450052412975,0.0,1.3183295e-17,1.3359239e-06,0.0
1474,4212.7847,3.3327465,0.48812273,4.457141683653532,4.457139952236645,0.0,2.3578183e-17,1.7314169e-06,0.0
1475,4213.754,3.8296306,0.45501795,4.455832107712266,4.455829878311104,0.0,4.1998994e-17,2.2294012e-06,0.0
1476,4214.7256,4.416883,0.46460173,4.454520039943168,4.4545171932847785,0.0,7.459449e-17,2.8466584e-06,0.0
1477,4215.6953,4.303937,0.44609722,4.453211429961726,4.453207833924495,0.0,1.3175961e-16,3.5960372e-06,0.0
1478,4216.6675,3.8192344,0.44686183,4.451900362609567,4.451895866576623,0.0,2.3205124e-16,4.496033e-06,0.0
1479,4217.637,3.8508482,0.47109354,4.450593435640441,4.450587880212607,0.0,4.063315e-16,5.555428e-06,0.0
1480,4218.61,4.5543404,0.45452031,4.4492834209328995,4.449276630193891,0.0,7.0960085e-16,6.790739e-06,0.0
1481,4219.5806,3.9142144,0.5112857,4.447976902061247,4.447968699618659,0.0,1.2324436e-15,8.202443e-06,0.0
1482,4220.5513,3.4885511,0.6711281,4.446671248145839,4.446661454247594,0.0,2.131227e-15,9.793898e-06,0.0
1483,4221.5244,3.3736796,0.8153881,4.445363172588303,4.445351608308597,0.0,3.674446e-15,1.156428e-05,0.0
1484,4222.4956,3.590699,0.5831593,4.4440585694682495,4.444045076810571,0.0,6.300619e-15,1.3492658e-05,0.0
1485,4223.469,4.4834967,0.47070062,4.44275151429211,4.442735947844626,0.0,1.0771161e-14,1.5566447e-05,0.0
1486,4224.441,3.6950219,0.5018399,4.441447876608586,4.44143013021689,0.0,1.8313698e-14,1.7746392e-05,0.0
1487,4225.415,5.07478,0.62582505,4.44014172208244,4.440121718217561,0.0,3.104333e-14,2.0003865e-05,0.0
1488,4226.387,3.634383,1.0086774,4.438838897016464,4.438816614456245,0.0,5.2335913e-14,2.228256e-05,0.0
1489,4227.3613,1.3298393,1.3521608,4.43753411336573,4.43750957440187,0.0,8.7939706e-14,2.4538964e-05,0.0
1490,4228.334,2.1593137,1.0616294,4.43623189228398,4.436205184158827,0.0,1.470044e-13,2.6708125e-05,0.0
1491,4229.3066,4.9755697,0.769844,4.434930211803991,4.434901477222682,0.0,2.4466749e-13,2.8734581e-05,0.0
1492,4230.282,4.848245,0.784302,4.433625094897653,4.43359452933782,0.0,4.0605168e-13,3.056556e-05,0.0
1493,4231.2554,4.443199,0.97550064,4.4323236729111315,4.432291535911537,0.0,6.700857e-13,3.2137e-05,0.0
1494,4232.231,3.8631368,0.9172708,4.4310193691239546,4.430985958576686,0.0,1.102347e-12,3.3410546e-05,0.0
1495,4233.204,4.5771546,0.7186887,4.429718676474735,4.429684331239061,0.0,1.8032744e-12,3.4345234e-05,0.0
1496,4234.1807,5.686918,0.59294045,4.428413743983261,4.428378817215536,0.0,2.942015e-12,3.4926765e-05,0.0
1497,4235.155,4.2023115,0.7170836,4.427112401301953,4.427077250101846,0.0,4.7729485e-12,3.5151195e-05,0.0
